Qualidade dos Dados:;Aprovado  ;Suspeito  ;Reprovado  ;Fora do Limite  ;Não Verificado  ;;;;;;;;;;;;;;;;;;
;Régua Seca  ;Régua Coberta  ;Rio Seco  ;Rio Cortado  ;;;;;;;;;;;;;;;;;;;
Temperatura Interna / Status da Bateria:;;  Normal  ;  Atenção  ;  Crítico  ;Não Verificado  ;;;;;;;;;;;;;;;;;;
Estação: 5 - 86720000 - ENCANTADO;;;;;;;;;;;;;;;;;;;;;;;
Data/Hora;Chuva Horária (mm);Nível adotado (cm);Vazão (m³/s);Bateria (V);Temp. Interna (ºC);;;;;;;;;;;;;;;;;;
09/06/2024 06:15;0.00;;;12.80;16.20;;;;;;;;;;;;;;;;;;
09/06/2024 06:00;0.00;;;12.80;16.20;;;;;;;;;;;;;;;;;;
09/06/2024 05:45;0.00;;;12.80;16.20;;;;;;;;;;;;;;;;;;
09/06/2024 05:30;0.00;;;12.80;16.20;;;;;;;;;;;;;;;;;;
09/06/2024 05:15;0.20;;;12.80;16.40;;;;;;;;;;;;;;;;;;
09/06/2024 05:00;0.00;;;12.80;16.40;;;;;;;;;;;;;;;;;;
09/06/2024 04:45;0.00;;;12.80;16.40;;;;;;;;;;;;;;;;;;
09/06/2024 04:30;0.00;;;12.80;16.40;;;;;;;;;;;;;;;;;;
09/06/2024 04:15;0.00;;;12.90;16.70;;;;;;;;;;;;;;;;;;
09/06/2024 04:00;0.00;;;12.90;16.70;;;;;;;;;;;;;;;;;;
09/06/2024 03:45;0.00;;;12.90;16.70;;;;;;;;;;;;;;;;;;
09/06/2024 03:30;0.00;;;12.90;16.70;;;;;;;;;;;;;;;;;;
09/06/2024 03:15;0.00;;;12.90;17.00;;;;;;;;;;;;;;;;;;
09/06/2024 03:00;0.00;;;12.90;17.00;;;;;;;;;;;;;;;;;;
09/06/2024 02:45;0.00;;;12.90;17.00;;;;;;;;;;;;;;;;;;
09/06/2024 02:30;0.00;;;12.90;17.00;;;;;;;;;;;;;;;;;;
09/06/2024 02:15;0.00;;;12.90;17.30;;;;;;;;;;;;;;;;;;
09/06/2024 02:00;0.00;;;12.90;17.30;;;;;;;;;;;;;;;;;;
09/06/2024 01:45;0.00;;;12.90;17.30;;;;;;;;;;;;;;;;;;
09/06/2024 01:30;0.00;;;12.90;17.30;;;;;;;;;;;;;;;;;;
09/06/2024 01:15;0.00;;;12.90;17.80;;;;;;;;;;;;;;;;;;
09/06/2024 01:00;0.00;;;12.90;17.80;;;;;;;;;;;;;;;;;;
09/06/2024 00:45;0.00;;;12.90;17.80;;;;;;;;;;;;;;;;;;
09/06/2024 00:30;0.00;;;12.90;17.80;;;;;;;;;;;;;;;;;;
09/06/2024 00:15;0.00;;;12.70;18.30;;;;;;;;;;;;;;;;;;
09/06/2024 00:00;0.00;;;12.70;18.30;;;;;;;;;;;;;;;;;;
08/06/2024 23:45;0.00;;;12.70;18.30;;;;;;;;;;;;;;;;;;
08/06/2024 23:30;0.00;;;12.70;18.30;;;;;;;;;;;;;;;;;;
08/06/2024 23:15;0.00;;;12.70;18.90;;;;;;;;;;;;;;;;;;
08/06/2024 23:00;0.00;;;12.70;18.90;;;;;;;;;;;;;;;;;;
08/06/2024 22:45;0.00;;;12.70;18.90;;;;;;;;;;;;;;;;;;
08/06/2024 22:30;0.00;;;12.70;18.90;;;;;;;;;;;;;;;;;;
08/06/2024 22:15;0.00;;;12.70;19.30;;;;;;;;;;;;;;;;;;
08/06/2024 22:00;0.00;;;12.70;19.30;;;;;;;;;;;;;;;;;;
08/06/2024 21:45;0.00;;;12.70;19.30;;;;;;;;;;;;;;;;;;
08/06/2024 21:30;0.00;;;12.70;19.30;;;;;;;;;;;;;;;;;;
08/06/2024 21:15;0.00;;;12.70;19.80;;;;;;;;;;;;;;;;;;
08/06/2024 21:00;0.00;;;12.70;19.80;;;;;;;;;;;;;;;;;;
08/06/2024 20:45;0.00;;;12.70;19.80;;;;;;;;;;;;;;;;;;
08/06/2024 20:30;0.00;;;12.70;19.80;;;;;;;;;;;;;;;;;;
08/06/2024 20:15;0.00;;;12.70;20.60;;;;;;;;;;;;;;;;;;
08/06/2024 20:00;0.00;;;12.70;20.60;;;;;;;;;;;;;;;;;;
08/06/2024 19:45;0.00;;;12.70;20.60;;;;;;;;;;;;;;;;;;
08/06/2024 19:30;0.00;;;12.70;20.60;;;;;;;;;;;;;;;;;;
08/06/2024 19:15;0.00;;;12.90;21.90;;;;;;;;;;;;;;;;;;
08/06/2024 19:00;0.00;;;12.90;21.90;;;;;;;;;;;;;;;;;;
08/06/2024 18:45;0.00;;;12.90;21.90;;;;;;;;;;;;;;;;;;
08/06/2024 18:30;0.00;;;12.90;21.90;;;;;;;;;;;;;;;;;;
08/06/2024 18:15;0.00;;;13.40;23.90;;;;;;;;;;;;;;;;;;
08/06/2024 18:00;0.00;;;13.40;23.90;;;;;;;;;;;;;;;;;;
08/06/2024 17:45;0.00;;;13.40;23.90;;;;;;;;;;;;;;;;;;
08/06/2024 17:30;0.00;;;13.40;23.90;;;;;;;;;;;;;;;;;;
08/06/2024 17:15;0.00;;;13.70;26.00;;;;;;;;;;;;;;;;;;
08/06/2024 17:00;0.00;;;13.70;26.00;;;;;;;;;;;;;;;;;;
08/06/2024 16:45;0.00;;;13.70;26.00;;;;;;;;;;;;;;;;;;
08/06/2024 16:30;0.00;;;13.70;26.00;;;;;;;;;;;;;;;;;;
08/06/2024 16:15;0.00;;;13.80;27.00;;;;;;;;;;;;;;;;;;
08/06/2024 16:00;0.00;;;13.80;27.00;;;;;;;;;;;;;;;;;;
08/06/2024 15:45;0.00;;;13.80;27.00;;;;;;;;;;;;;;;;;;
08/06/2024 15:30;0.00;;;13.80;27.00;;;;;;;;;;;;;;;;;;
08/06/2024 15:15;0.00;;;14.00;26.70;;;;;;;;;;;;;;;;;;
08/06/2024 15:00;0.00;;;14.00;26.70;;;;;;;;;;;;;;;;;;
08/06/2024 14:45;0.00;;;14.00;26.70;;;;;;;;;;;;;;;;;;
08/06/2024 14:30;0.00;;;14.00;26.70;;;;;;;;;;;;;;;;;;
08/06/2024 14:15;0.00;;;14.30;25.30;;;;;;;;;;;;;;;;;;
08/06/2024 14:00;0.00;;;14.30;25.30;;;;;;;;;;;;;;;;;;
08/06/2024 13:45;0.00;;;14.30;25.30;;;;;;;;;;;;;;;;;;
08/06/2024 13:30;0.00;;;14.30;25.30;;;;;;;;;;;;;;;;;;
08/06/2024 13:15;0.00;;;14.40;23.70;;;;;;;;;;;;;;;;;;
08/06/2024 13:00;0.00;;;14.40;23.70;;;;;;;;;;;;;;;;;;
08/06/2024 12:45;0.00;;;14.40;23.70;;;;;;;;;;;;;;;;;;
08/06/2024 12:30;0.00;;;14.40;23.70;;;;;;;;;;;;;;;;;;
08/06/2024 12:15;0.00;;;14.40;22.30;;;;;;;;;;;;;;;;;;
08/06/2024 12:00;0.00;;;14.40;22.30;;;;;;;;;;;;;;;;;;
08/06/2024 11:45;0.00;;;14.40;22.30;;;;;;;;;;;;;;;;;;
08/06/2024 11:30;0.00;;;14.40;22.30;;;;;;;;;;;;;;;;;;
08/06/2024 11:15;0.00;;;14.40;20.90;;;;;;;;;;;;;;;;;;
08/06/2024 11:00;0.00;;;14.40;20.90;;;;;;;;;;;;;;;;;;
08/06/2024 10:45;0.00;;;14.40;20.90;;;;;;;;;;;;;;;;;;
08/06/2024 10:30;0.00;;;14.40;20.90;;;;;;;;;;;;;;;;;;
08/06/2024 10:15;0.00;;;14.50;18.80;;;;;;;;;;;;;;;;;;
08/06/2024 10:00;0.00;;;14.50;18.80;;;;;;;;;;;;;;;;;;
08/06/2024 09:45;0.00;;;14.50;18.80;;;;;;;;;;;;;;;;;;
08/06/2024 09:30;0.00;;;14.50;18.80;;;;;;;;;;;;;;;;;;
08/06/2024 09:15;0.00;;;13.40;16.70;;;;;;;;;;;;;;;;;;
08/06/2024 09:00;0.00;;;13.40;16.70;;;;;;;;;;;;;;;;;;
08/06/2024 08:45;0.00;;;13.40;16.70;;;;;;;;;;;;;;;;;;
08/06/2024 08:30;0.00;;;13.40;16.70;;;;;;;;;;;;;;;;;;
08/06/2024 08:15;0.00;;;12.80;15.80;;;;;;;;;;;;;;;;;;
08/06/2024 08:00;0.00;;;12.80;15.80;;;;;;;;;;;;;;;;;;
08/06/2024 07:45;0.00;;;12.80;15.80;;;;;;;;;;;;;;;;;;
08/06/2024 07:30;0.00;;;12.80;15.80;;;;;;;;;;;;;;;;;;
08/06/2024 07:15;0.00;;;12.80;16.10;;;;;;;;;;;;;;;;;;
08/06/2024 07:00;0.00;;;12.80;16.10;;;;;;;;;;;;;;;;;;
08/06/2024 06:45;0.00;;;12.80;16.10;;;;;;;;;;;;;;;;;;
08/06/2024 06:30;0.00;;;12.80;16.10;;;;;;;;;;;;;;;;;;
08/06/2024 06:15;0.00;;;12.80;16.60;;;;;;;;;;;;;;;;;;
08/06/2024 06:00;0.00;;;12.80;16.60;;;;;;;;;;;;;;;;;;
08/06/2024 05:45;0.00;;;12.80;16.60;;;;;;;;;;;;;;;;;;
08/06/2024 05:30;0.00;;;12.80;16.60;;;;;;;;;;;;;;;;;;
08/06/2024 05:15;0.00;;;12.80;16.70;;;;;;;;;;;;;;;;;;
08/06/2024 05:00;0.00;;;12.80;16.70;;;;;;;;;;;;;;;;;;
08/06/2024 04:45;0.20;;;12.80;16.70;;;;;;;;;;;;;;;;;;
08/06/2024 04:30;0.00;;;12.80;16.70;;;;;;;;;;;;;;;;;;
08/06/2024 04:15;0.00;;;12.80;16.90;;;;;;;;;;;;;;;;;;
08/06/2024 04:00;0.00;;;12.80;16.90;;;;;;;;;;;;;;;;;;
08/06/2024 03:45;0.00;;;12.80;16.90;;;;;;;;;;;;;;;;;;
08/06/2024 03:30;0.00;;;12.80;16.90;;;;;;;;;;;;;;;;;;
08/06/2024 03:15;0.00;;;12.90;17.10;;;;;;;;;;;;;;;;;;
08/06/2024 03:00;0.00;;;12.90;17.10;;;;;;;;;;;;;;;;;;
08/06/2024 02:45;0.00;;;12.90;17.10;;;;;;;;;;;;;;;;;;
08/06/2024 02:30;0.00;;;12.90;17.10;;;;;;;;;;;;;;;;;;
08/06/2024 02:15;0.00;;;12.90;17.20;;;;;;;;;;;;;;;;;;
08/06/2024 02:00;0.00;;;12.90;17.20;;;;;;;;;;;;;;;;;;
08/06/2024 01:45;0.00;;;12.90;17.20;;;;;;;;;;;;;;;;;;
08/06/2024 01:30;0.00;;;12.90;17.20;;;;;;;;;;;;;;;;;;
08/06/2024 01:15;0.00;;;12.90;17.40;;;;;;;;;;;;;;;;;;
08/06/2024 01:00;0.00;;;12.90;17.40;;;;;;;;;;;;;;;;;;
08/06/2024 00:45;0.00;;;12.90;17.40;;;;;;;;;;;;;;;;;;
08/06/2024 00:30;0.00;;;12.90;17.40;;;;;;;;;;;;;;;;;;
08/06/2024 00:15;0.00;;;12.90;17.90;;;;;;;;;;;;;;;;;;
08/06/2024 00:00;0.00;;;12.90;17.90;;;;;;;;;;;;;;;;;;
07/06/2024 23:45;0.00;;;12.90;17.90;;;;;;;;;;;;;;;;;;
07/06/2024 23:30;0.00;;;12.90;17.90;;;;;;;;;;;;;;;;;;
07/06/2024 23:15;0.00;;;12.90;18.20;;;;;;;;;;;;;;;;;;
07/06/2024 23:00;0.00;;;12.90;18.20;;;;;;;;;;;;;;;;;;
07/06/2024 22:45;0.00;;;12.90;18.20;;;;;;;;;;;;;;;;;;
07/06/2024 22:30;0.00;;;12.90;18.20;;;;;;;;;;;;;;;;;;
07/06/2024 22:15;0.00;;;12.90;18.80;;;;;;;;;;;;;;;;;;
07/06/2024 22:00;0.00;;;12.90;18.80;;;;;;;;;;;;;;;;;;
07/06/2024 21:45;0.00;;;12.90;18.80;;;;;;;;;;;;;;;;;;
07/06/2024 21:30;0.00;;;12.90;18.80;;;;;;;;;;;;;;;;;;
07/06/2024 21:15;0.00;;;12.90;19.70;;;;;;;;;;;;;;;;;;
07/06/2024 21:00;0.00;;;12.90;19.70;;;;;;;;;;;;;;;;;;
07/06/2024 20:45;0.00;;;12.90;19.70;;;;;;;;;;;;;;;;;;
07/06/2024 20:30;0.00;;;12.90;19.70;;;;;;;;;;;;;;;;;;
07/06/2024 20:15;0.00;;;13.00;20.90;;;;;;;;;;;;;;;;;;
07/06/2024 20:00;0.00;;;13.00;20.90;;;;;;;;;;;;;;;;;;
07/06/2024 19:45;0.00;;;13.00;20.90;;;;;;;;;;;;;;;;;;
07/06/2024 19:30;0.00;;;13.00;20.90;;;;;;;;;;;;;;;;;;
07/06/2024 19:15;0.00;;;13.00;22.60;;;;;;;;;;;;;;;;;;
07/06/2024 19:00;0.00;;;13.00;22.60;;;;;;;;;;;;;;;;;;
07/06/2024 18:45;0.00;;;13.00;22.60;;;;;;;;;;;;;;;;;;
07/06/2024 18:30;0.00;;;13.00;22.60;;;;;;;;;;;;;;;;;;
07/06/2024 18:15;0.00;;;13.40;25.10;;;;;;;;;;;;;;;;;;
07/06/2024 18:00;0.00;;;13.40;25.10;;;;;;;;;;;;;;;;;;
07/06/2024 17:45;0.00;;;13.40;25.10;;;;;;;;;;;;;;;;;;
07/06/2024 17:30;0.00;;;13.40;25.10;;;;;;;;;;;;;;;;;;
07/06/2024 17:15;0.00;;;13.90;27.70;;;;;;;;;;;;;;;;;;
07/06/2024 17:00;0.00;;;13.90;27.70;;;;;;;;;;;;;;;;;;
07/06/2024 16:45;0.00;;;13.90;27.70;;;;;;;;;;;;;;;;;;
07/06/2024 16:30;0.00;;;13.90;27.70;;;;;;;;;;;;;;;;;;
07/06/2024 16:15;0.00;;;13.90;28.30;;;;;;;;;;;;;;;;;;
07/06/2024 16:00;0.00;;;13.90;28.30;;;;;;;;;;;;;;;;;;
07/06/2024 15:45;0.00;;;13.90;28.30;;;;;;;;;;;;;;;;;;
07/06/2024 15:30;0.00;;;13.90;28.30;;;;;;;;;;;;;;;;;;
07/06/2024 15:15;0.00;;;14.00;27.10;;;;;;;;;;;;;;;;;;
07/06/2024 15:00;0.00;;;14.00;27.10;;;;;;;;;;;;;;;;;;
07/06/2024 14:45;0.00;;;14.00;27.10;;;;;;;;;;;;;;;;;;
07/06/2024 14:30;0.00;;;14.00;27.10;;;;;;;;;;;;;;;;;;
07/06/2024 14:15;0.00;;;14.30;25.60;;;;;;;;;;;;;;;;;;
07/06/2024 14:00;0.00;;;14.30;25.60;;;;;;;;;;;;;;;;;;
07/06/2024 13:45;0.00;;;14.30;25.60;;;;;;;;;;;;;;;;;;
07/06/2024 13:30;0.00;;;14.30;25.60;;;;;;;;;;;;;;;;;;
07/06/2024 13:15;0.00;;;14.40;23.60;;;;;;;;;;;;;;;;;;
07/06/2024 13:00;0.00;;;14.40;23.60;;;;;;;;;;;;;;;;;;
07/06/2024 12:45;0.00;;;14.40;23.60;;;;;;;;;;;;;;;;;;
07/06/2024 12:30;0.00;;;14.40;23.60;;;;;;;;;;;;;;;;;;
07/06/2024 12:15;0.00;;;14.30;22.10;;;;;;;;;;;;;;;;;;
07/06/2024 12:00;0.00;;;14.30;22.10;;;;;;;;;;;;;;;;;;
07/06/2024 11:45;0.00;;;14.30;22.10;;;;;;;;;;;;;;;;;;
07/06/2024 11:30;0.00;;;14.30;22.10;;;;;;;;;;;;;;;;;;
07/06/2024 11:15;0.00;;;14.40;21.20;;;;;;;;;;;;;;;;;;
07/06/2024 11:00;0.00;;;14.40;21.20;;;;;;;;;;;;;;;;;;
07/06/2024 10:45;0.00;;;14.40;21.20;;;;;;;;;;;;;;;;;;
07/06/2024 10:30;0.00;;;14.40;21.20;;;;;;;;;;;;;;;;;;
07/06/2024 10:15;0.00;;;14.30;19.40;;;;;;;;;;;;;;;;;;
07/06/2024 10:00;0.00;;;14.30;19.40;;;;;;;;;;;;;;;;;;
07/06/2024 09:45;0.00;;;14.30;19.40;;;;;;;;;;;;;;;;;;
07/06/2024 09:30;0.00;;;14.30;19.40;;;;;;;;;;;;;;;;;;
07/06/2024 09:15;0.00;;;13.30;16.70;;;;;;;;;;;;;;;;;;
07/06/2024 09:00;0.00;;;13.30;16.70;;;;;;;;;;;;;;;;;;
07/06/2024 08:45;0.00;;;13.30;16.70;;;;;;;;;;;;;;;;;;
07/06/2024 08:30;0.00;;;13.30;16.70;;;;;;;;;;;;;;;;;;
07/06/2024 08:15;0.00;;;12.80;16.00;;;;;;;;;;;;;;;;;;
07/06/2024 08:00;0.00;;;12.80;16.00;;;;;;;;;;;;;;;;;;
07/06/2024 07:45;0.00;;;12.80;16.00;;;;;;;;;;;;;;;;;;
07/06/2024 07:30;0.00;;;12.80;16.00;;;;;;;;;;;;;;;;;;
07/06/2024 07:15;0.00;;;12.80;16.40;;;;;;;;;;;;;;;;;;
07/06/2024 07:00;0.00;;;12.80;16.40;;;;;;;;;;;;;;;;;;
07/06/2024 06:45;0.00;;;12.80;16.40;;;;;;;;;;;;;;;;;;
07/06/2024 06:30;0.00;;;12.80;16.40;;;;;;;;;;;;;;;;;;
07/06/2024 06:15;0.00;;;12.80;16.90;;;;;;;;;;;;;;;;;;
07/06/2024 06:00;0.00;;;12.80;16.90;;;;;;;;;;;;;;;;;;
07/06/2024 05:45;0.00;;;12.80;16.90;;;;;;;;;;;;;;;;;;
07/06/2024 05:30;0.00;;;12.80;16.90;;;;;;;;;;;;;;;;;;
07/06/2024 05:15;0.00;;;12.80;17.40;;;;;;;;;;;;;;;;;;
07/06/2024 05:00;0.00;;;12.80;17.40;;;;;;;;;;;;;;;;;;
07/06/2024 04:45;0.00;;;12.80;17.40;;;;;;;;;;;;;;;;;;
07/06/2024 04:30;0.00;;;12.80;17.40;;;;;;;;;;;;;;;;;;
07/06/2024 04:15;0.00;;;12.80;17.40;;;;;;;;;;;;;;;;;;
07/06/2024 04:00;0.00;;;12.80;17.40;;;;;;;;;;;;;;;;;;
07/06/2024 03:45;0.00;;;12.80;17.40;;;;;;;;;;;;;;;;;;
07/06/2024 03:30;0.00;;;12.80;17.40;;;;;;;;;;;;;;;;;;
07/06/2024 03:15;0.00;;;12.90;18.00;;;;;;;;;;;;;;;;;;
07/06/2024 03:00;0.00;;;12.90;18.00;;;;;;;;;;;;;;;;;;
07/06/2024 02:45;0.00;;;12.90;18.00;;;;;;;;;;;;;;;;;;
07/06/2024 02:30;0.00;;;12.90;18.00;;;;;;;;;;;;;;;;;;
07/06/2024 02:15;0.00;;;12.90;18.10;;;;;;;;;;;;;;;;;;
07/06/2024 02:00;0.00;;;12.90;18.10;;;;;;;;;;;;;;;;;;
07/06/2024 01:45;0.00;;;12.90;18.10;;;;;;;;;;;;;;;;;;
07/06/2024 01:30;0.00;;;12.90;18.10;;;;;;;;;;;;;;;;;;
07/06/2024 01:15;0.00;;;12.90;18.10;;;;;;;;;;;;;;;;;;
07/06/2024 01:00;0.00;;;12.90;18.10;;;;;;;;;;;;;;;;;;
07/06/2024 00:45;0.00;;;12.90;18.10;;;;;;;;;;;;;;;;;;
07/06/2024 00:30;0.00;;;12.90;18.10;;;;;;;;;;;;;;;;;;
07/06/2024 00:15;0.00;;;12.70;18.20;;;;;;;;;;;;;;;;;;
07/06/2024 00:00;0.00;;;12.70;18.20;;;;;;;;;;;;;;;;;;
06/06/2024 23:45;0.00;;;12.70;18.20;;;;;;;;;;;;;;;;;;
06/06/2024 23:30;0.00;;;12.70;18.20;;;;;;;;;;;;;;;;;;
06/06/2024 23:15;0.00;;;12.70;18.70;;;;;;;;;;;;;;;;;;
06/06/2024 23:00;0.00;;;12.70;18.70;;;;;;;;;;;;;;;;;;
06/06/2024 22:45;0.00;;;12.70;18.70;;;;;;;;;;;;;;;;;;
06/06/2024 22:30;0.00;;;12.70;18.70;;;;;;;;;;;;;;;;;;
06/06/2024 22:15;0.00;;;12.70;19.10;;;;;;;;;;;;;;;;;;
06/06/2024 22:00;0.00;;;12.70;19.10;;;;;;;;;;;;;;;;;;
06/06/2024 21:45;0.00;;;12.70;19.10;;;;;;;;;;;;;;;;;;
06/06/2024 21:30;0.00;;;12.70;19.10;;;;;;;;;;;;;;;;;;
06/06/2024 21:15;0.00;;;12.90;20.00;;;;;;;;;;;;;;;;;;
06/06/2024 21:00;0.00;;;12.90;20.00;;;;;;;;;;;;;;;;;;
06/06/2024 20:45;0.00;;;12.90;20.00;;;;;;;;;;;;;;;;;;
06/06/2024 20:30;0.00;;;12.90;20.00;;;;;;;;;;;;;;;;;;
06/06/2024 20:15;0.00;;;12.90;21.20;;;;;;;;;;;;;;;;;;
06/06/2024 20:00;0.00;;;12.90;21.20;;;;;;;;;;;;;;;;;;
06/06/2024 19:45;0.00;;;12.90;21.20;;;;;;;;;;;;;;;;;;
06/06/2024 19:30;0.00;;;12.90;21.20;;;;;;;;;;;;;;;;;;
06/06/2024 19:15;0.00;;;13.00;22.80;;;;;;;;;;;;;;;;;;
06/06/2024 19:00;0.00;;;13.00;22.80;;;;;;;;;;;;;;;;;;
06/06/2024 18:45;0.00;;;13.00;22.80;;;;;;;;;;;;;;;;;;
06/06/2024 18:30;0.00;;;13.00;22.80;;;;;;;;;;;;;;;;;;
06/06/2024 18:15;0.00;;;13.40;24.90;;;;;;;;;;;;;;;;;;
06/06/2024 18:00;0.00;;;13.40;24.90;;;;;;;;;;;;;;;;;;
06/06/2024 17:45;0.00;;;13.40;24.90;;;;;;;;;;;;;;;;;;
06/06/2024 17:30;0.00;;;13.40;24.90;;;;;;;;;;;;;;;;;;
06/06/2024 17:15;0.00;;;13.90;27.20;;;;;;;;;;;;;;;;;;
06/06/2024 17:00;0.00;;;13.90;27.20;;;;;;;;;;;;;;;;;;
06/06/2024 16:45;0.00;;;13.90;27.20;;;;;;;;;;;;;;;;;;
06/06/2024 16:30;0.00;;;13.90;27.20;;;;;;;;;;;;;;;;;;
06/06/2024 16:15;0.00;;;13.80;28.20;;;;;;;;;;;;;;;;;;
06/06/2024 16:00;0.00;;;13.80;28.20;;;;;;;;;;;;;;;;;;
06/06/2024 15:45;0.00;;;13.80;28.20;;;;;;;;;;;;;;;;;;
06/06/2024 15:30;0.00;;;13.80;28.20;;;;;;;;;;;;;;;;;;
06/06/2024 15:15;0.00;;;14.00;27.70;;;;;;;;;;;;;;;;;;
06/06/2024 15:00;0.00;;;14.00;27.70;;;;;;;;;;;;;;;;;;
06/06/2024 14:45;0.00;;;14.00;27.70;;;;;;;;;;;;;;;;;;
06/06/2024 14:30;0.00;;;14.00;27.70;;;;;;;;;;;;;;;;;;
06/06/2024 14:15;0.00;;;14.20;26.30;;;;;;;;;;;;;;;;;;
06/06/2024 14:00;0.00;;;14.20;26.30;;;;;;;;;;;;;;;;;;
06/06/2024 13:45;0.00;;;14.20;26.30;;;;;;;;;;;;;;;;;;
06/06/2024 13:30;0.00;;;14.20;26.30;;;;;;;;;;;;;;;;;;
06/06/2024 13:15;0.00;;;14.20;24.20;;;;;;;;;;;;;;;;;;
06/06/2024 13:00;0.00;;;14.20;24.20;;;;;;;;;;;;;;;;;;
06/06/2024 12:45;0.00;;;14.20;24.20;;;;;;;;;;;;;;;;;;
06/06/2024 12:30;0.00;;;14.20;24.20;;;;;;;;;;;;;;;;;;
06/06/2024 12:15;0.00;;;14.20;22.70;;;;;;;;;;;;;;;;;;
06/06/2024 12:00;0.00;;;14.20;22.70;;;;;;;;;;;;;;;;;;
06/06/2024 11:45;0.00;;;14.20;22.70;;;;;;;;;;;;;;;;;;
06/06/2024 11:30;0.00;;;14.20;22.70;;;;;;;;;;;;;;;;;;
06/06/2024 11:15;0.00;;;14.20;21.20;;;;;;;;;;;;;;;;;;
06/06/2024 11:00;0.00;;;14.20;21.20;;;;;;;;;;;;;;;;;;
06/06/2024 10:45;0.00;;;14.20;21.20;;;;;;;;;;;;;;;;;;
06/06/2024 10:30;0.00;;;14.20;21.20;;;;;;;;;;;;;;;;;;
06/06/2024 10:15;0.00;;;14.20;19.30;;;;;;;;;;;;;;;;;;
06/06/2024 10:00;0.00;;;14.20;19.30;;;;;;;;;;;;;;;;;;
06/06/2024 09:45;0.00;;;14.20;19.30;;;;;;;;;;;;;;;;;;
06/06/2024 09:30;0.00;;;14.20;19.30;;;;;;;;;;;;;;;;;;
06/06/2024 09:15;0.00;;;13.30;17.60;;;;;;;;;;;;;;;;;;
06/06/2024 09:00;0.00;;;13.30;17.60;;;;;;;;;;;;;;;;;;
06/06/2024 08:45;0.00;;;13.30;17.60;;;;;;;;;;;;;;;;;;
06/06/2024 08:30;0.00;;;13.30;17.60;;;;;;;;;;;;;;;;;;
06/06/2024 08:15;0.00;;;12.80;17.10;;;;;;;;;;;;;;;;;;
06/06/2024 08:00;0.00;;;12.80;17.10;;;;;;;;;;;;;;;;;;
06/06/2024 07:45;0.00;;;12.80;17.10;;;;;;;;;;;;;;;;;;
06/06/2024 07:30;0.00;;;12.80;17.10;;;;;;;;;;;;;;;;;;
06/06/2024 07:15;0.00;;;12.80;16.90;;;;;;;;;;;;;;;;;;
06/06/2024 07:00;0.00;;;12.80;16.90;;;;;;;;;;;;;;;;;;
06/06/2024 06:45;0.00;;;12.80;16.90;;;;;;;;;;;;;;;;;;
06/06/2024 06:30;0.00;;;12.80;16.90;;;;;;;;;;;;;;;;;;
06/06/2024 06:15;0.00;;;12.60;17.00;;;;;;;;;;;;;;;;;;
06/06/2024 06:00;0.00;;;12.60;17.00;;;;;;;;;;;;;;;;;;
06/06/2024 05:45;0.00;;;12.60;17.00;;;;;;;;;;;;;;;;;;
06/06/2024 05:30;0.00;;;12.60;17.00;;;;;;;;;;;;;;;;;;
06/06/2024 05:15;0.00;;;12.60;16.90;;;;;;;;;;;;;;;;;;
06/06/2024 05:00;0.00;;;12.60;16.90;;;;;;;;;;;;;;;;;;
06/06/2024 04:45;0.00;;;12.60;16.90;;;;;;;;;;;;;;;;;;
06/06/2024 04:30;0.00;;;12.60;16.90;;;;;;;;;;;;;;;;;;
06/06/2024 04:15;0.00;;;12.60;16.90;;;;;;;;;;;;;;;;;;
06/06/2024 04:00;0.00;;;12.60;16.90;;;;;;;;;;;;;;;;;;
06/06/2024 03:45;0.00;;;12.60;16.90;;;;;;;;;;;;;;;;;;
06/06/2024 03:30;0.00;;;12.60;16.90;;;;;;;;;;;;;;;;;;
06/06/2024 03:15;0.00;;;12.60;16.70;;;;;;;;;;;;;;;;;;
06/06/2024 03:00;0.00;;;12.60;16.70;;;;;;;;;;;;;;;;;;
06/06/2024 02:45;0.00;;;12.60;16.70;;;;;;;;;;;;;;;;;;
06/06/2024 02:30;0.00;;;12.60;16.70;;;;;;;;;;;;;;;;;;
06/06/2024 02:15;0.00;;;12.60;16.70;;;;;;;;;;;;;;;;;;
06/06/2024 02:00;0.00;;;12.60;16.70;;;;;;;;;;;;;;;;;;
06/06/2024 01:45;0.00;;;12.60;16.70;;;;;;;;;;;;;;;;;;
06/06/2024 01:30;0.00;;;12.60;16.70;;;;;;;;;;;;;;;;;;
06/06/2024 01:15;0.00;;;12.70;16.90;;;;;;;;;;;;;;;;;;
06/06/2024 01:00;0.00;;;12.70;16.90;;;;;;;;;;;;;;;;;;
06/06/2024 00:45;0.00;;;12.70;16.90;;;;;;;;;;;;;;;;;;
06/06/2024 00:30;0.00;;;12.70;16.90;;;;;;;;;;;;;;;;;;
06/06/2024 00:15;0.00;;;12.70;17.40;;;;;;;;;;;;;;;;;;
06/06/2024 00:00;0.00;;;12.70;17.40;;;;;;;;;;;;;;;;;;
05/06/2024 23:45;0.00;;;12.70;17.40;;;;;;;;;;;;;;;;;;
05/06/2024 23:30;0.00;;;12.70;17.40;;;;;;;;;;;;;;;;;;
05/06/2024 23:15;0.00;;;12.70;17.60;;;;;;;;;;;;;;;;;;
05/06/2024 23:00;0.00;;;12.70;17.60;;;;;;;;;;;;;;;;;;
