Qualidade dos Dados:;Aprovado  ;Suspeito  ;Reprovado  ;Fora do Limite  ;Não Verificado  ;;;;;;;;;;;;;;;;;;
;Régua Seca  ;Régua Coberta  ;Rio Seco  ;Rio Cortado  ;;;;;;;;;;;;;;;;;;;
Temperatura Interna / Status da Bateria:;;  Normal  ;  Atenção  ;  Crítico  ;Não Verificado  ;;;;;;;;;;;;;;;;;;
Estação: 5 - 86472600 - SANTA TEREZA;;;;;;;;;;;;;;;;;;;;;;;
Data/Hora;Chuva Horária (mm);Nível adotado (cm);Vazão (m³/s);Bateria (V);Temp. Interna (ºC);;;;;;;;;;;;;;;;;;
20/06/2024 16:00;0.00;722.00;;14.30;21.40;;;;;;;;;;;;;;;;;;
20/06/2024 15:45;0.00;715.00;;14.40;21.40;;;;;;;;;;;;;;;;;;
20/06/2024 15:30;0.00;712.00;;14.40;21.40;;;;;;;;;;;;;;;;;;
20/06/2024 15:15;0.00;713.00;;14.40;21.40;;;;;;;;;;;;;;;;;;
20/06/2024 15:00;0.00;718.00;;14.40;21.40;;;;;;;;;;;;;;;;;;
20/06/2024 14:45;0.00;727.00;;14.40;21.10;;;;;;;;;;;;;;;;;;
20/06/2024 14:30;0.00;737.00;;14.40;21.10;;;;;;;;;;;;;;;;;;
20/06/2024 14:15;0.00;750.00;;14.40;21.10;;;;;;;;;;;;;;;;;;
20/06/2024 14:00;0.00;762.00;;14.40;21.10;;;;;;;;;;;;;;;;;;
20/06/2024 13:45;0.00;772.00;;14.40;20.70;;;;;;;;;;;;;;;;;;
20/06/2024 13:30;0.00;781.00;;14.40;20.70;;;;;;;;;;;;;;;;;;
20/06/2024 13:15;0.00;786.00;;14.40;20.70;;;;;;;;;;;;;;;;;;
20/06/2024 13:00;0.00;792.00;;14.40;20.70;;;;;;;;;;;;;;;;;;
20/06/2024 12:45;0.00;794.00;;14.40;20.30;;;;;;;;;;;;;;;;;;
20/06/2024 12:30;0.00;796.00;;14.40;20.30;;;;;;;;;;;;;;;;;;
20/06/2024 12:15;0.00;796.00;;14.40;20.30;;;;;;;;;;;;;;;;;;
20/06/2024 12:00;0.00;797.00;;14.40;20.30;;;;;;;;;;;;;;;;;;
20/06/2024 11:45;0.00;797.00;;13.80;19.20;;;;;;;;;;;;;;;;;;
20/06/2024 11:30;0.00;798.00;;13.80;19.20;;;;;;;;;;;;;;;;;;
20/06/2024 11:15;0.00;796.00;;13.80;19.20;;;;;;;;;;;;;;;;;;
20/06/2024 11:00;0.00;797.00;;13.80;19.20;;;;;;;;;;;;;;;;;;
20/06/2024 10:45;0.00;797.00;;13.50;18.80;;;;;;;;;;;;;;;;;;
20/06/2024 10:30;0.00;798.00;;13.50;18.80;;;;;;;;;;;;;;;;;;
20/06/2024 10:15;0.00;798.00;;13.50;18.80;;;;;;;;;;;;;;;;;;
20/06/2024 10:00;0.00;800.00;;13.50;18.80;;;;;;;;;;;;;;;;;;
20/06/2024 09:45;0.00;800.00;;12.90;18.50;;;;;;;;;;;;;;;;;;
20/06/2024 09:30;0.00;801.00;;12.90;18.50;;;;;;;;;;;;;;;;;;
20/06/2024 09:15;0.00;803.00;;12.90;18.50;;;;;;;;;;;;;;;;;;
20/06/2024 09:00;0.00;805.00;;12.90;18.50;;;;;;;;;;;;;;;;;;
20/06/2024 08:45;0.00;805.00;;12.90;18.40;;;;;;;;;;;;;;;;;;
20/06/2024 08:30;0.00;807.00;;12.90;18.40;;;;;;;;;;;;;;;;;;
20/06/2024 08:15;0.00;808.00;;12.90;18.40;;;;;;;;;;;;;;;;;;
20/06/2024 08:00;0.00;811.00;;12.90;18.40;;;;;;;;;;;;;;;;;;
20/06/2024 07:45;0.00;811.00;;12.80;18.70;;;;;;;;;;;;;;;;;;
20/06/2024 07:30;0.00;811.00;;12.80;18.70;;;;;;;;;;;;;;;;;;
20/06/2024 07:15;0.00;814.00;;12.80;18.70;;;;;;;;;;;;;;;;;;
20/06/2024 07:00;0.00;817.00;;12.80;18.70;;;;;;;;;;;;;;;;;;
20/06/2024 06:45;0.20;817.00;;12.80;18.80;;;;;;;;;;;;;;;;;;
20/06/2024 06:30;0.00;819.00;;12.80;18.80;;;;;;;;;;;;;;;;;;
20/06/2024 06:15;0.20;820.00;;12.80;18.80;;;;;;;;;;;;;;;;;;
20/06/2024 06:00;0.20;821.00;;12.80;18.80;;;;;;;;;;;;;;;;;;
20/06/2024 05:45;0.20;822.00;;12.80;18.80;;;;;;;;;;;;;;;;;;
20/06/2024 05:30;0.20;825.00;;12.80;18.80;;;;;;;;;;;;;;;;;;
20/06/2024 05:15;0.80;825.00;;12.80;18.80;;;;;;;;;;;;;;;;;;
20/06/2024 05:00;2.60;826.00;;12.80;18.80;;;;;;;;;;;;;;;;;;
20/06/2024 04:45;0.20;827.00;;12.90;18.50;;;;;;;;;;;;;;;;;;
20/06/2024 04:30;0.00;828.00;;12.90;18.50;;;;;;;;;;;;;;;;;;
20/06/2024 04:15;0.00;830.00;;12.90;18.50;;;;;;;;;;;;;;;;;;
20/06/2024 04:00;0.00;832.00;;12.90;18.50;;;;;;;;;;;;;;;;;;
20/06/2024 03:45;0.00;833.00;;12.90;18.60;;;;;;;;;;;;;;;;;;
20/06/2024 03:30;0.00;834.00;;12.90;18.60;;;;;;;;;;;;;;;;;;
20/06/2024 03:15;0.00;834.00;;12.90;18.60;;;;;;;;;;;;;;;;;;
20/06/2024 03:00;0.00;837.00;;12.90;18.60;;;;;;;;;;;;;;;;;;
20/06/2024 02:45;0.00;837.00;;12.90;18.50;;;;;;;;;;;;;;;;;;
20/06/2024 02:30;0.00;838.00;;12.90;18.50;;;;;;;;;;;;;;;;;;
20/06/2024 02:15;0.00;839.00;;12.90;18.50;;;;;;;;;;;;;;;;;;
20/06/2024 02:00;0.00;838.00;;12.90;18.50;;;;;;;;;;;;;;;;;;
20/06/2024 01:45;0.00;840.00;;12.90;18.50;;;;;;;;;;;;;;;;;;
20/06/2024 01:30;0.00;842.00;;12.90;18.50;;;;;;;;;;;;;;;;;;
20/06/2024 01:15;0.00;841.00;;12.90;18.50;;;;;;;;;;;;;;;;;;
20/06/2024 01:00;0.00;842.00;;12.90;18.50;;;;;;;;;;;;;;;;;;
20/06/2024 00:45;0.00;842.00;;12.90;18.60;;;;;;;;;;;;;;;;;;
20/06/2024 00:30;0.00;844.00;;12.90;18.60;;;;;;;;;;;;;;;;;;
20/06/2024 00:15;0.00;845.00;;12.90;18.60;;;;;;;;;;;;;;;;;;
20/06/2024 00:00;0.00;845.00;;12.90;18.60;;;;;;;;;;;;;;;;;;
19/06/2024 23:45;0.00;848.00;;12.90;18.60;;;;;;;;;;;;;;;;;;
19/06/2024 23:30;0.00;850.00;;12.90;18.60;;;;;;;;;;;;;;;;;;
19/06/2024 23:15;0.00;852.00;;12.90;18.60;;;;;;;;;;;;;;;;;;
19/06/2024 23:00;0.00;853.00;;12.90;18.60;;;;;;;;;;;;;;;;;;
19/06/2024 22:45;0.00;856.00;;12.90;18.80;;;;;;;;;;;;;;;;;;
19/06/2024 22:30;0.00;859.00;;12.90;18.80;;;;;;;;;;;;;;;;;;
19/06/2024 22:15;0.00;863.00;;12.90;18.80;;;;;;;;;;;;;;;;;;
19/06/2024 22:00;0.00;867.00;;12.90;18.80;;;;;;;;;;;;;;;;;;
19/06/2024 21:45;0.00;869.00;;12.90;18.90;;;;;;;;;;;;;;;;;;
19/06/2024 21:30;0.00;871.00;;12.90;18.90;;;;;;;;;;;;;;;;;;
19/06/2024 21:15;0.20;872.00;;12.90;18.90;;;;;;;;;;;;;;;;;;
19/06/2024 21:00;0.00;875.00;;12.90;18.90;;;;;;;;;;;;;;;;;;
19/06/2024 20:45;0.40;874.00;;12.90;18.90;;;;;;;;;;;;;;;;;;
19/06/2024 20:30;0.00;875.00;;12.90;18.90;;;;;;;;;;;;;;;;;;
19/06/2024 20:15;0.00;875.00;;12.90;18.90;;;;;;;;;;;;;;;;;;
19/06/2024 20:00;0.00;874.00;;12.90;18.90;;;;;;;;;;;;;;;;;;
19/06/2024 19:45;0.60;875.00;;12.90;18.90;;;;;;;;;;;;;;;;;;
19/06/2024 19:30;0.00;876.00;;12.90;18.90;;;;;;;;;;;;;;;;;;
19/06/2024 19:15;0.40;875.00;;12.90;18.90;;;;;;;;;;;;;;;;;;
19/06/2024 19:00;0.40;876.00;;12.90;18.90;;;;;;;;;;;;;;;;;;
19/06/2024 18:45;0.20;877.00;;13.00;19.00;;;;;;;;;;;;;;;;;;
19/06/2024 18:30;0.40;879.00;;13.00;19.00;;;;;;;;;;;;;;;;;;
19/06/2024 18:15;0.60;879.00;;13.00;19.00;;;;;;;;;;;;;;;;;;
19/06/2024 18:00;0.40;882.00;;13.00;19.00;;;;;;;;;;;;;;;;;;
19/06/2024 17:45;0.20;882.00;;13.20;19.20;;;;;;;;;;;;;;;;;;
19/06/2024 17:30;0.00;883.00;;13.20;19.20;;;;;;;;;;;;;;;;;;
19/06/2024 17:15;0.00;884.00;;13.20;19.20;;;;;;;;;;;;;;;;;;
19/06/2024 17:00;0.00;886.00;;13.20;19.20;;;;;;;;;;;;;;;;;;
19/06/2024 16:45;0.00;888.00;;13.70;19.20;;;;;;;;;;;;;;;;;;
19/06/2024 16:30;0.00;888.00;;13.70;19.20;;;;;;;;;;;;;;;;;;
19/06/2024 16:15;0.00;889.00;;13.70;19.20;;;;;;;;;;;;;;;;;;
19/06/2024 16:00;0.00;891.00;;13.70;19.20;;;;;;;;;;;;;;;;;;
19/06/2024 15:45;0.00;892.00;;13.60;19.10;;;;;;;;;;;;;;;;;;
19/06/2024 15:30;0.80;895.00;;13.60;19.10;;;;;;;;;;;;;;;;;;
19/06/2024 15:15;0.00;894.00;;13.60;19.10;;;;;;;;;;;;;;;;;;
19/06/2024 15:00;0.00;897.00;;13.60;19.10;;;;;;;;;;;;;;;;;;
19/06/2024 14:45;1.00;899.00;;13.60;19.10;;;;;;;;;;;;;;;;;;
19/06/2024 14:30;1.40;902.00;;13.60;19.10;;;;;;;;;;;;;;;;;;
19/06/2024 14:15;0.00;903.00;;13.60;19.10;;;;;;;;;;;;;;;;;;
19/06/2024 14:00;0.20;906.00;;13.60;19.10;;;;;;;;;;;;;;;;;;
19/06/2024 13:45;1.00;907.00;;13.90;19.30;;;;;;;;;;;;;;;;;;
19/06/2024 13:30;0.00;909.00;;13.90;19.30;;;;;;;;;;;;;;;;;;
19/06/2024 13:15;2.00;912.00;;13.90;19.30;;;;;;;;;;;;;;;;;;
19/06/2024 13:00;2.20;913.00;;13.90;19.30;;;;;;;;;;;;;;;;;;
19/06/2024 12:45;0.20;914.00;;14.30;20.20;;;;;;;;;;;;;;;;;;
19/06/2024 12:30;0.60;917.00;;14.30;20.20;;;;;;;;;;;;;;;;;;
19/06/2024 12:15;0.00;920.00;;14.30;20.20;;;;;;;;;;;;;;;;;;
19/06/2024 12:00;0.00;922.00;;14.30;20.20;;;;;;;;;;;;;;;;;;
19/06/2024 11:45;0.20;924.00;;14.40;20.50;;;;;;;;;;;;;;;;;;
19/06/2024 11:30;0.00;926.00;;14.40;20.50;;;;;;;;;;;;;;;;;;
19/06/2024 11:15;0.00;926.00;;14.40;20.50;;;;;;;;;;;;;;;;;;
19/06/2024 11:00;0.00;929.00;;14.40;20.50;;;;;;;;;;;;;;;;;;
19/06/2024 10:45;0.00;931.00;;13.70;19.10;;;;;;;;;;;;;;;;;;
19/06/2024 10:30;0.00;933.00;;13.70;19.10;;;;;;;;;;;;;;;;;;
19/06/2024 10:15;0.00;934.00;;13.70;19.10;;;;;;;;;;;;;;;;;;
19/06/2024 10:00;0.00;936.00;;13.70;19.10;;;;;;;;;;;;;;;;;;
19/06/2024 09:45;0.00;937.00;;12.90;18.40;;;;;;;;;;;;;;;;;;
19/06/2024 09:30;0.00;937.00;;12.90;18.40;;;;;;;;;;;;;;;;;;
19/06/2024 09:15;0.20;938.00;;12.90;18.40;;;;;;;;;;;;;;;;;;
19/06/2024 09:00;0.60;940.00;;12.90;18.40;;;;;;;;;;;;;;;;;;
19/06/2024 08:45;0.20;940.00;;12.90;18.60;;;;;;;;;;;;;;;;;;
19/06/2024 08:30;0.20;941.00;;12.90;18.60;;;;;;;;;;;;;;;;;;
19/06/2024 08:15;0.20;942.00;;12.90;18.60;;;;;;;;;;;;;;;;;;
19/06/2024 08:00;0.00;944.00;;12.90;18.60;;;;;;;;;;;;;;;;;;
19/06/2024 07:45;2.20;943.00;;12.90;18.80;;;;;;;;;;;;;;;;;;
19/06/2024 07:30;1.40;943.00;;12.90;18.80;;;;;;;;;;;;;;;;;;
19/06/2024 07:15;1.40;945.00;;12.90;18.80;;;;;;;;;;;;;;;;;;
19/06/2024 07:00;2.80;946.00;;12.90;18.80;;;;;;;;;;;;;;;;;;
19/06/2024 06:45;0.60;946.00;;12.90;18.80;;;;;;;;;;;;;;;;;;
19/06/2024 06:30;0.00;946.00;;12.90;18.80;;;;;;;;;;;;;;;;;;
19/06/2024 06:15;0.20;947.00;;12.90;18.80;;;;;;;;;;;;;;;;;;
19/06/2024 06:00;0.00;948.00;;12.90;18.80;;;;;;;;;;;;;;;;;;
19/06/2024 05:45;0.00;950.00;;12.90;18.80;;;;;;;;;;;;;;;;;;
19/06/2024 05:30;0.00;951.00;;12.90;18.80;;;;;;;;;;;;;;;;;;
19/06/2024 05:15;0.00;951.00;;12.90;18.80;;;;;;;;;;;;;;;;;;
19/06/2024 05:00;0.00;953.00;;12.90;18.80;;;;;;;;;;;;;;;;;;
19/06/2024 04:45;0.00;953.00;;12.90;19.20;;;;;;;;;;;;;;;;;;
19/06/2024 04:30;0.60;954.00;;12.90;19.20;;;;;;;;;;;;;;;;;;
19/06/2024 04:15;0.00;955.00;;12.90;19.20;;;;;;;;;;;;;;;;;;
19/06/2024 04:00;0.00;955.00;;12.90;19.20;;;;;;;;;;;;;;;;;;
19/06/2024 03:45;0.40;956.00;;12.90;19.60;;;;;;;;;;;;;;;;;;
19/06/2024 03:30;0.00;957.00;;12.90;19.60;;;;;;;;;;;;;;;;;;
19/06/2024 03:15;0.60;959.00;;12.90;19.60;;;;;;;;;;;;;;;;;;
19/06/2024 03:00;3.00;959.00;;12.90;19.60;;;;;;;;;;;;;;;;;;
19/06/2024 02:45;0.40;959.00;;12.90;19.40;;;;;;;;;;;;;;;;;;
19/06/2024 02:30;0.20;959.00;;12.90;19.40;;;;;;;;;;;;;;;;;;
19/06/2024 02:15;0.00;960.00;;12.90;19.40;;;;;;;;;;;;;;;;;;
19/06/2024 02:00;0.00;960.00;;12.90;19.40;;;;;;;;;;;;;;;;;;
19/06/2024 01:45;0.20;960.00;;12.90;19.10;;;;;;;;;;;;;;;;;;
19/06/2024 01:30;0.40;963.00;;12.90;19.10;;;;;;;;;;;;;;;;;;
19/06/2024 01:15;4.40;962.00;;12.90;19.10;;;;;;;;;;;;;;;;;;
19/06/2024 01:00;0.20;964.00;;12.90;19.10;;;;;;;;;;;;;;;;;;
19/06/2024 00:45;2.20;966.00;;12.90;19.00;;;;;;;;;;;;;;;;;;
19/06/2024 00:30;0.00;966.00;;12.90;19.00;;;;;;;;;;;;;;;;;;
19/06/2024 00:15;0.00;968.00;;12.90;19.00;;;;;;;;;;;;;;;;;;
19/06/2024 00:00;0.00;968.00;;12.90;19.00;;;;;;;;;;;;;;;;;;
18/06/2024 23:45;0.00;969.00;;12.90;18.90;;;;;;;;;;;;;;;;;;
18/06/2024 23:30;0.00;972.00;;12.90;18.90;;;;;;;;;;;;;;;;;;
18/06/2024 23:15;0.00;971.00;;12.90;18.90;;;;;;;;;;;;;;;;;;
18/06/2024 23:00;0.20;972.00;;12.90;18.90;;;;;;;;;;;;;;;;;;
18/06/2024 22:45;1.00;974.00;;12.90;18.90;;;;;;;;;;;;;;;;;;
18/06/2024 22:30;0.40;974.00;;12.90;18.90;;;;;;;;;;;;;;;;;;
18/06/2024 22:15;1.00;975.00;;12.90;18.90;;;;;;;;;;;;;;;;;;
18/06/2024 22:00;0.20;976.00;;12.90;18.90;;;;;;;;;;;;;;;;;;
18/06/2024 21:45;0.00;976.00;;12.90;18.90;;;;;;;;;;;;;;;;;;
18/06/2024 21:30;0.00;977.00;;12.90;18.90;;;;;;;;;;;;;;;;;;
18/06/2024 21:15;0.00;978.00;;12.90;18.90;;;;;;;;;;;;;;;;;;
18/06/2024 21:00;0.00;979.00;;12.90;18.90;;;;;;;;;;;;;;;;;;
18/06/2024 20:45;0.00;981.00;;12.90;19.20;;;;;;;;;;;;;;;;;;
18/06/2024 20:30;0.00;982.00;;12.90;19.20;;;;;;;;;;;;;;;;;;
18/06/2024 20:15;0.00;984.00;;12.90;19.20;;;;;;;;;;;;;;;;;;
18/06/2024 20:00;0.00;986.00;;12.90;19.20;;;;;;;;;;;;;;;;;;
18/06/2024 19:45;0.00;986.00;;13.00;19.50;;;;;;;;;;;;;;;;;;
18/06/2024 19:30;0.00;987.00;;13.00;19.50;;;;;;;;;;;;;;;;;;
18/06/2024 19:15;0.00;988.00;;13.00;19.50;;;;;;;;;;;;;;;;;;
18/06/2024 19:00;0.00;989.00;;13.00;19.50;;;;;;;;;;;;;;;;;;
18/06/2024 18:45;0.00;992.00;;13.20;19.90;;;;;;;;;;;;;;;;;;
18/06/2024 18:30;0.00;993.00;;13.20;19.90;;;;;;;;;;;;;;;;;;
18/06/2024 18:15;0.00;994.00;;13.20;19.90;;;;;;;;;;;;;;;;;;
18/06/2024 18:00;0.00;997.00;;13.20;19.90;;;;;;;;;;;;;;;;;;
18/06/2024 17:45;0.00;999.00;;13.90;20.60;;;;;;;;;;;;;;;;;;
18/06/2024 17:30;0.00;1000.00;;13.90;20.60;;;;;;;;;;;;;;;;;;
18/06/2024 17:15;0.00;1002.00;;13.90;20.60;;;;;;;;;;;;;;;;;;
18/06/2024 17:00;0.00;1004.00;;13.90;20.60;;;;;;;;;;;;;;;;;;
18/06/2024 16:45;0.60;1005.00;;13.50;20.40;;;;;;;;;;;;;;;;;;
18/06/2024 16:30;0.00;1006.00;;13.50;20.40;;;;;;;;;;;;;;;;;;
18/06/2024 16:15;0.00;1007.00;;13.50;20.40;;;;;;;;;;;;;;;;;;
18/06/2024 16:00;0.20;1010.00;;13.50;20.40;;;;;;;;;;;;;;;;;;
18/06/2024 15:45;0.00;1011.00;;13.60;20.90;;;;;;;;;;;;;;;;;;
18/06/2024 15:30;0.00;1012.00;;13.60;20.90;;;;;;;;;;;;;;;;;;
18/06/2024 15:15;0.00;1015.00;;13.60;20.90;;;;;;;;;;;;;;;;;;
18/06/2024 15:00;0.00;1018.00;;13.60;20.90;;;;;;;;;;;;;;;;;;
18/06/2024 14:45;0.00;1020.00;;14.10;21.70;;;;;;;;;;;;;;;;;;
18/06/2024 14:30;0.00;1022.00;;14.10;21.70;;;;;;;;;;;;;;;;;;
18/06/2024 14:15;0.00;1024.00;;14.10;21.70;;;;;;;;;;;;;;;;;;
18/06/2024 14:00;0.00;1028.00;;14.10;21.70;;;;;;;;;;;;;;;;;;
18/06/2024 13:45;0.00;1029.00;;14.40;21.40;;;;;;;;;;;;;;;;;;
18/06/2024 13:30;0.00;1032.00;;14.40;21.40;;;;;;;;;;;;;;;;;;
18/06/2024 13:15;0.00;1036.00;;14.40;21.40;;;;;;;;;;;;;;;;;;
18/06/2024 13:00;0.00;1041.00;;14.40;21.40;;;;;;;;;;;;;;;;;;
18/06/2024 12:45;0.00;1041.00;;14.40;21.60;;;;;;;;;;;;;;;;;;
18/06/2024 12:30;0.00;1046.00;;14.40;21.60;;;;;;;;;;;;;;;;;;
18/06/2024 12:15;0.00;1050.00;;14.40;21.60;;;;;;;;;;;;;;;;;;
18/06/2024 12:00;0.00;1056.00;;14.40;21.60;;;;;;;;;;;;;;;;;;
18/06/2024 11:45;0.00;1058.00;;14.40;21.50;;;;;;;;;;;;;;;;;;
18/06/2024 11:30;0.00;1063.00;;14.40;21.50;;;;;;;;;;;;;;;;;;
18/06/2024 11:15;0.00;1068.00;;14.40;21.50;;;;;;;;;;;;;;;;;;
18/06/2024 11:00;0.00;1072.00;;14.40;21.50;;;;;;;;;;;;;;;;;;
18/06/2024 10:45;0.00;1075.00;;14.00;18.50;;;;;;;;;;;;;;;;;;
18/06/2024 10:30;0.00;1081.00;;14.00;18.50;;;;;;;;;;;;;;;;;;
18/06/2024 10:15;0.00;1084.00;;14.00;18.50;;;;;;;;;;;;;;;;;;
18/06/2024 10:00;0.00;1090.00;;14.00;18.50;;;;;;;;;;;;;;;;;;
18/06/2024 09:45;0.00;1094.00;;13.10;16.40;;;;;;;;;;;;;;;;;;
18/06/2024 09:30;0.00;1099.00;;13.10;16.40;;;;;;;;;;;;;;;;;;
18/06/2024 09:15;0.00;1103.00;;13.10;16.40;;;;;;;;;;;;;;;;;;
18/06/2024 09:00;0.00;1108.00;;13.10;16.40;;;;;;;;;;;;;;;;;;
18/06/2024 08:45;0.00;1113.00;;12.90;16.20;;;;;;;;;;;;;;;;;;
18/06/2024 08:30;0.00;1119.00;;12.90;16.20;;;;;;;;;;;;;;;;;;
18/06/2024 08:15;0.00;1124.00;;12.90;16.20;;;;;;;;;;;;;;;;;;
18/06/2024 08:00;0.00;1129.00;;12.90;16.20;;;;;;;;;;;;;;;;;;
18/06/2024 07:45;0.00;1135.00;;12.90;16.30;;;;;;;;;;;;;;;;;;
18/06/2024 07:30;0.00;1141.00;;12.90;16.30;;;;;;;;;;;;;;;;;;
18/06/2024 07:15;0.00;1149.00;;12.90;16.30;;;;;;;;;;;;;;;;;;
18/06/2024 07:00;0.00;1153.00;;12.90;16.30;;;;;;;;;;;;;;;;;;
18/06/2024 06:45;0.00;1159.00;;12.90;16.50;;;;;;;;;;;;;;;;;;
18/06/2024 06:30;0.00;1168.00;;12.90;16.50;;;;;;;;;;;;;;;;;;
18/06/2024 06:15;0.00;1172.00;;12.90;16.50;;;;;;;;;;;;;;;;;;
18/06/2024 06:00;0.00;1180.00;;12.90;16.50;;;;;;;;;;;;;;;;;;
18/06/2024 05:45;0.00;1187.00;;12.90;16.90;;;;;;;;;;;;;;;;;;
18/06/2024 05:30;0.00;1194.00;;12.90;16.90;;;;;;;;;;;;;;;;;;
18/06/2024 05:15;0.00;1202.00;;12.90;16.90;;;;;;;;;;;;;;;;;;
18/06/2024 05:00;0.00;1206.00;;12.90;16.90;;;;;;;;;;;;;;;;;;
18/06/2024 04:45;0.00;1214.00;;12.90;17.30;;;;;;;;;;;;;;;;;;
18/06/2024 04:30;0.00;1221.00;;12.90;17.30;;;;;;;;;;;;;;;;;;
18/06/2024 04:15;0.00;1231.00;;12.90;17.30;;;;;;;;;;;;;;;;;;
18/06/2024 04:00;0.00;1238.00;;12.90;17.30;;;;;;;;;;;;;;;;;;
18/06/2024 03:45;0.20;1245.00;;12.90;17.60;;;;;;;;;;;;;;;;;;
18/06/2024 03:30;0.00;1251.00;;12.90;17.60;;;;;;;;;;;;;;;;;;
18/06/2024 03:15;0.20;1257.00;;12.90;17.60;;;;;;;;;;;;;;;;;;
18/06/2024 03:00;0.80;1269.00;;12.90;17.60;;;;;;;;;;;;;;;;;;
18/06/2024 02:45;0.60;1274.00;;12.90;18.00;;;;;;;;;;;;;;;;;;
18/06/2024 02:30;0.40;1282.00;;12.90;18.00;;;;;;;;;;;;;;;;;;
18/06/2024 02:15;0.40;1291.00;;12.90;18.00;;;;;;;;;;;;;;;;;;
18/06/2024 02:00;0.60;1299.00;;12.90;18.00;;;;;;;;;;;;;;;;;;
18/06/2024 01:45;0.20;1304.00;;12.90;18.30;;;;;;;;;;;;;;;;;;
18/06/2024 01:30;1.00;1312.00;;12.90;18.30;;;;;;;;;;;;;;;;;;
18/06/2024 01:15;0.60;1322.00;;12.90;18.30;;;;;;;;;;;;;;;;;;
18/06/2024 01:00;0.40;1329.00;;12.90;18.30;;;;;;;;;;;;;;;;;;
18/06/2024 00:45;0.20;1337.00;;12.90;18.60;;;;;;;;;;;;;;;;;;
18/06/2024 00:30;0.20;1347.00;;12.90;18.60;;;;;;;;;;;;;;;;;;
18/06/2024 00:15;0.00;1350.00;;12.90;18.60;;;;;;;;;;;;;;;;;;
18/06/2024 00:00;0.20;1357.00;;12.90;18.60;;;;;;;;;;;;;;;;;;
17/06/2024 23:45;0.00;1366.00;;12.90;19.00;;;;;;;;;;;;;;;;;;
17/06/2024 23:30;0.00;1371.00;;12.90;19.00;;;;;;;;;;;;;;;;;;
17/06/2024 23:15;0.00;1376.00;;12.90;19.00;;;;;;;;;;;;;;;;;;
17/06/2024 23:00;0.00;1382.00;;12.90;19.00;;;;;;;;;;;;;;;;;;
17/06/2024 22:45;0.20;1391.00;;13.00;18.90;;;;;;;;;;;;;;;;;;
17/06/2024 22:30;0.20;1398.00;;13.00;18.90;;;;;;;;;;;;;;;;;;
17/06/2024 22:15;0.80;1403.00;;13.00;18.90;;;;;;;;;;;;;;;;;;
17/06/2024 22:00;0.00;1407.00;;13.00;18.90;;;;;;;;;;;;;;;;;;
17/06/2024 21:45;0.00;1420.00;;13.00;19.20;;;;;;;;;;;;;;;;;;
17/06/2024 21:30;0.00;1425.00;;13.00;19.20;;;;;;;;;;;;;;;;;;
17/06/2024 21:15;0.00;1431.00;;13.00;19.20;;;;;;;;;;;;;;;;;;
17/06/2024 21:00;0.00;1435.00;;13.00;19.20;;;;;;;;;;;;;;;;;;
17/06/2024 20:45;0.00;1435.00;;13.00;19.30;;;;;;;;;;;;;;;;;;
17/06/2024 20:30;0.00;1441.00;;13.00;19.30;;;;;;;;;;;;;;;;;;
17/06/2024 20:15;0.00;1447.00;;13.00;19.30;;;;;;;;;;;;;;;;;;
17/06/2024 20:00;0.00;1453.00;;13.00;19.30;;;;;;;;;;;;;;;;;;
17/06/2024 19:45;0.00;1460.00;;13.00;19.60;;;;;;;;;;;;;;;;;;
17/06/2024 19:30;0.00;1464.00;;13.00;19.60;;;;;;;;;;;;;;;;;;
17/06/2024 19:15;0.00;1470.00;;13.00;19.60;;;;;;;;;;;;;;;;;;
17/06/2024 19:00;0.00;1476.00;;13.00;19.60;;;;;;;;;;;;;;;;;;
17/06/2024 18:45;0.00;1482.00;;13.10;20.00;;;;;;;;;;;;;;;;;;
17/06/2024 18:30;0.20;1486.00;;13.10;20.00;;;;;;;;;;;;;;;;;;
17/06/2024 18:15;0.00;1496.00;;13.10;20.00;;;;;;;;;;;;;;;;;;
17/06/2024 18:00;0.00;1502.00;;13.10;20.00;;;;;;;;;;;;;;;;;;
17/06/2024 17:45;0.00;1505.00;;13.50;20.60;;;;;;;;;;;;;;;;;;
17/06/2024 17:30;0.00;1513.00;;13.50;20.60;;;;;;;;;;;;;;;;;;
17/06/2024 17:15;0.00;1519.00;;13.50;20.60;;;;;;;;;;;;;;;;;;
17/06/2024 17:00;0.00;1522.00;;13.50;20.60;;;;;;;;;;;;;;;;;;
17/06/2024 16:45;0.00;1529.00;;14.40;21.20;;;;;;;;;;;;;;;;;;
17/06/2024 16:30;0.00;1535.00;;14.40;21.20;;;;;;;;;;;;;;;;;;
17/06/2024 16:15;0.00;1540.00;;14.40;21.20;;;;;;;;;;;;;;;;;;
17/06/2024 16:00;0.00;1544.00;;14.40;21.20;;;;;;;;;;;;;;;;;;
17/06/2024 15:45;0.00;1552.00;;14.40;21.30;;;;;;;;;;;;;;;;;;
17/06/2024 15:30;0.00;1558.00;;14.40;21.30;;;;;;;;;;;;;;;;;;
17/06/2024 15:15;0.00;1566.00;;14.40;21.30;;;;;;;;;;;;;;;;;;
17/06/2024 15:00;0.00;1568.00;;14.40;21.30;;;;;;;;;;;;;;;;;;
17/06/2024 14:45;0.00;1579.00;;14.10;20.70;;;;;;;;;;;;;;;;;;
