Qualidade dos Dados:;Aprovado  ;Suspeito  ;Reprovado  ;Fora do Limite  ;Não Verificado  ;;;;;;;;;;;;;;;;;;
;Régua Seca  ;Régua Coberta  ;Rio Seco  ;Rio Cortado  ;;;;;;;;;;;;;;;;;;;
Temperatura Interna / Status da Bateria:;;  Normal  ;  Atenção  ;  Crítico  ;Não Verificado  ;;;;;;;;;;;;;;;;;;
Estação: 5 - 86720000 - ENCANTADO;;;;;;;;;;;;;;;;;;;;;;;
Data/Hora;Chuva Horária (mm);Nível adotado (cm);Vazão (m³/s);Bateria (V);Temp. Interna (ºC);;;;;;;;;;;;;;;;;;
06/01/2024 13:00;0.00;198.00;149.10;13.80;33.00;;;;;;;;;;;;;;;;;;
06/01/2024 12:45;0.00;197.00;146.10;13.80;33.00;;;;;;;;;;;;;;;;;;
06/01/2024 12:30;0.00;197.00;146.10;13.80;33.00;;;;;;;;;;;;;;;;;;
06/01/2024 12:15;0.00;198.00;149.10;13.70;32.40;;;;;;;;;;;;;;;;;;
06/01/2024 12:00;0.00;198.00;149.10;13.70;32.40;;;;;;;;;;;;;;;;;;
06/01/2024 11:45;0.00;198.00;149.10;13.70;32.40;;;;;;;;;;;;;;;;;;
06/01/2024 11:30;0.00;198.00;149.10;13.70;32.40;;;;;;;;;;;;;;;;;;
06/01/2024 11:15;0.00;198.00;149.10;13.80;32.40;;;;;;;;;;;;;;;;;;
06/01/2024 11:00;0.00;198.00;149.10;13.80;32.40;;;;;;;;;;;;;;;;;;
06/01/2024 10:45;0.00;198.00;149.10;13.80;32.40;;;;;;;;;;;;;;;;;;
06/01/2024 10:30;0.00;197.00;146.10;13.80;32.40;;;;;;;;;;;;;;;;;;
06/01/2024 10:15;0.00;197.00;146.10;14.00;32.20;;;;;;;;;;;;;;;;;;
06/01/2024 10:00;0.00;197.00;146.10;14.00;32.20;;;;;;;;;;;;;;;;;;
06/01/2024 09:45;0.00;197.00;146.10;14.00;32.20;;;;;;;;;;;;;;;;;;
06/01/2024 09:30;0.00;197.00;146.10;14.00;32.20;;;;;;;;;;;;;;;;;;
06/01/2024 09:15;0.00;197.00;146.10;14.00;31.30;;;;;;;;;;;;;;;;;;
06/01/2024 09:00;0.00;197.00;146.10;14.00;31.30;;;;;;;;;;;;;;;;;;
06/01/2024 08:45;0.00;197.00;146.10;14.00;31.30;;;;;;;;;;;;;;;;;;
06/01/2024 08:30;0.00;197.00;146.10;14.00;31.30;;;;;;;;;;;;;;;;;;
06/01/2024 08:15;0.00;198.00;149.10;13.60;28.90;;;;;;;;;;;;;;;;;;
06/01/2024 08:00;0.00;197.00;146.10;13.60;28.90;;;;;;;;;;;;;;;;;;
06/01/2024 07:45;0.00;197.00;146.10;13.60;28.90;;;;;;;;;;;;;;;;;;
06/01/2024 07:30;0.00;197.00;146.10;13.60;28.90;;;;;;;;;;;;;;;;;;
06/01/2024 07:15;0.00;197.00;146.10;12.90;25.10;;;;;;;;;;;;;;;;;;
06/01/2024 07:00;0.00;197.00;146.10;12.90;25.10;;;;;;;;;;;;;;;;;;
06/01/2024 06:45;0.00;197.00;146.10;12.90;25.10;;;;;;;;;;;;;;;;;;
06/01/2024 06:30;0.00;197.00;146.10;12.90;25.10;;;;;;;;;;;;;;;;;;
06/01/2024 06:15;0.00;197.00;146.10;12.60;20.60;;;;;;;;;;;;;;;;;;
06/01/2024 06:00;0.00;197.00;146.10;12.60;20.60;;;;;;;;;;;;;;;;;;
06/01/2024 05:45;0.00;197.00;146.10;12.60;20.60;;;;;;;;;;;;;;;;;;
06/01/2024 05:30;0.00;197.00;146.10;12.60;20.60;;;;;;;;;;;;;;;;;;
06/01/2024 05:15;0.00;197.00;146.10;12.60;20.80;;;;;;;;;;;;;;;;;;
06/01/2024 05:00;0.00;197.00;146.10;12.60;20.80;;;;;;;;;;;;;;;;;;
06/01/2024 04:45;0.00;197.00;146.10;12.60;20.80;;;;;;;;;;;;;;;;;;
06/01/2024 04:30;0.00;197.00;146.10;12.60;20.80;;;;;;;;;;;;;;;;;;
06/01/2024 04:15;0.00;197.00;146.10;12.60;21.00;;;;;;;;;;;;;;;;;;
06/01/2024 04:00;0.00;197.00;146.10;12.60;21.00;;;;;;;;;;;;;;;;;;
06/01/2024 03:45;0.00;197.00;146.10;12.60;21.00;;;;;;;;;;;;;;;;;;
06/01/2024 03:30;0.00;197.00;146.10;12.60;21.00;;;;;;;;;;;;;;;;;;
06/01/2024 03:15;0.00;197.00;146.10;12.70;21.30;;;;;;;;;;;;;;;;;;
06/01/2024 03:00;0.00;197.00;146.10;12.70;21.30;;;;;;;;;;;;;;;;;;
06/01/2024 02:45;0.00;197.00;146.10;12.70;21.30;;;;;;;;;;;;;;;;;;
06/01/2024 02:30;0.00;197.00;146.10;12.70;21.30;;;;;;;;;;;;;;;;;;
06/01/2024 02:15;0.00;197.00;146.10;12.70;21.90;;;;;;;;;;;;;;;;;;
06/01/2024 02:00;0.00;197.00;146.10;12.70;21.90;;;;;;;;;;;;;;;;;;
06/01/2024 01:45;0.00;197.00;146.10;12.70;21.90;;;;;;;;;;;;;;;;;;
06/01/2024 01:30;0.00;197.00;146.10;12.70;21.90;;;;;;;;;;;;;;;;;;
06/01/2024 01:15;0.00;197.00;146.10;12.70;22.70;;;;;;;;;;;;;;;;;;
06/01/2024 01:00;0.00;197.00;146.10;12.70;22.70;;;;;;;;;;;;;;;;;;
06/01/2024 00:45;0.00;197.00;146.10;12.70;22.70;;;;;;;;;;;;;;;;;;
06/01/2024 00:30;0.00;197.00;146.10;12.70;22.70;;;;;;;;;;;;;;;;;;
06/01/2024 00:15;0.00;197.00;146.10;12.70;23.50;;;;;;;;;;;;;;;;;;
06/01/2024 00:00;0.00;197.00;146.10;12.70;23.50;;;;;;;;;;;;;;;;;;
05/01/2024 23:45;0.00;197.00;146.10;12.70;23.50;;;;;;;;;;;;;;;;;;
05/01/2024 23:30;0.00;197.00;146.10;12.70;23.50;;;;;;;;;;;;;;;;;;
05/01/2024 23:15;0.00;197.00;146.10;12.70;24.40;;;;;;;;;;;;;;;;;;
05/01/2024 23:00;0.00;197.00;146.10;12.70;24.40;;;;;;;;;;;;;;;;;;
05/01/2024 22:45;0.00;197.00;146.10;12.70;24.40;;;;;;;;;;;;;;;;;;
05/01/2024 22:30;0.00;197.00;146.10;12.70;24.40;;;;;;;;;;;;;;;;;;
05/01/2024 22:15;0.00;197.00;146.10;12.70;25.50;;;;;;;;;;;;;;;;;;
05/01/2024 22:00;0.00;197.00;146.10;12.70;25.50;;;;;;;;;;;;;;;;;;
05/01/2024 21:45;0.00;197.00;146.10;12.70;25.50;;;;;;;;;;;;;;;;;;
05/01/2024 21:30;0.00;197.00;146.10;12.70;25.50;;;;;;;;;;;;;;;;;;
05/01/2024 21:15;0.00;197.00;146.10;12.80;26.60;;;;;;;;;;;;;;;;;;
05/01/2024 21:00;0.00;197.00;146.10;12.80;26.60;;;;;;;;;;;;;;;;;;
05/01/2024 20:45;0.00;197.00;146.10;12.80;26.60;;;;;;;;;;;;;;;;;;
05/01/2024 20:30;0.00;197.00;146.10;12.80;26.60;;;;;;;;;;;;;;;;;;
05/01/2024 20:15;0.00;197.00;146.10;13.20;28.70;;;;;;;;;;;;;;;;;;
05/01/2024 20:00;0.00;197.00;146.10;13.20;28.70;;;;;;;;;;;;;;;;;;
05/01/2024 19:45;0.00;197.00;146.10;13.20;28.70;;;;;;;;;;;;;;;;;;
05/01/2024 19:30;0.00;197.00;146.10;13.20;28.70;;;;;;;;;;;;;;;;;;
05/01/2024 19:15;0.00;197.00;146.10;13.40;30.30;;;;;;;;;;;;;;;;;;
05/01/2024 19:00;0.00;197.00;146.10;13.40;30.30;;;;;;;;;;;;;;;;;;
05/01/2024 18:45;0.00;197.00;146.10;13.40;30.30;;;;;;;;;;;;;;;;;;
05/01/2024 18:30;0.00;197.00;146.10;13.40;30.30;;;;;;;;;;;;;;;;;;
05/01/2024 18:15;0.00;197.00;146.10;13.60;31.00;;;;;;;;;;;;;;;;;;
05/01/2024 18:00;0.00;197.00;146.10;13.60;31.00;;;;;;;;;;;;;;;;;;
05/01/2024 17:45;0.00;197.00;146.10;13.60;31.00;;;;;;;;;;;;;;;;;;
05/01/2024 17:30;0.00;197.00;146.10;13.60;31.00;;;;;;;;;;;;;;;;;;
05/01/2024 17:15;0.00;197.00;146.10;13.70;31.40;;;;;;;;;;;;;;;;;;
05/01/2024 17:00;0.00;197.00;146.10;13.70;31.40;;;;;;;;;;;;;;;;;;
05/01/2024 16:45;0.00;197.00;146.10;13.70;31.40;;;;;;;;;;;;;;;;;;
05/01/2024 16:30;0.00;197.00;146.10;13.70;31.40;;;;;;;;;;;;;;;;;;
05/01/2024 16:15;0.00;197.00;146.10;13.80;31.40;;;;;;;;;;;;;;;;;;
05/01/2024 16:00;0.00;197.00;146.10;13.80;31.40;;;;;;;;;;;;;;;;;;
05/01/2024 15:45;0.00;197.00;146.10;13.80;31.40;;;;;;;;;;;;;;;;;;
05/01/2024 15:30;0.00;198.00;149.10;13.80;31.40;;;;;;;;;;;;;;;;;;
05/01/2024 15:15;0.00;198.00;149.10;13.50;31.40;;;;;;;;;;;;;;;;;;
05/01/2024 15:00;0.00;197.00;146.10;13.50;31.40;;;;;;;;;;;;;;;;;;
05/01/2024 14:45;0.00;198.00;149.10;13.50;31.40;;;;;;;;;;;;;;;;;;
05/01/2024 14:30;0.00;198.00;149.10;13.50;31.40;;;;;;;;;;;;;;;;;;
05/01/2024 14:15;0.00;197.00;146.10;13.80;30.70;;;;;;;;;;;;;;;;;;
05/01/2024 14:00;0.00;198.00;149.10;13.80;30.70;;;;;;;;;;;;;;;;;;
05/01/2024 13:45;0.00;197.00;146.10;13.80;30.70;;;;;;;;;;;;;;;;;;
05/01/2024 13:30;0.00;197.00;146.10;13.80;30.70;;;;;;;;;;;;;;;;;;
05/01/2024 13:15;0.00;198.00;149.10;14.10;30.10;;;;;;;;;;;;;;;;;;
05/01/2024 13:00;0.00;197.00;146.10;14.10;30.10;;;;;;;;;;;;;;;;;;
05/01/2024 12:45;0.00;198.00;149.10;14.10;30.10;;;;;;;;;;;;;;;;;;
05/01/2024 12:30;0.00;198.00;149.10;14.10;30.10;;;;;;;;;;;;;;;;;;
05/01/2024 12:15;0.00;197.00;146.10;13.80;29.40;;;;;;;;;;;;;;;;;;
05/01/2024 12:00;0.00;198.00;149.10;13.80;29.40;;;;;;;;;;;;;;;;;;
05/01/2024 11:45;0.00;198.00;149.10;13.80;29.40;;;;;;;;;;;;;;;;;;
05/01/2024 11:30;0.00;198.00;149.10;13.80;29.40;;;;;;;;;;;;;;;;;;
05/01/2024 11:15;0.00;198.00;149.10;13.90;29.20;;;;;;;;;;;;;;;;;;
05/01/2024 11:00;0.00;198.00;149.10;13.90;29.20;;;;;;;;;;;;;;;;;;
05/01/2024 10:45;0.00;198.00;149.10;13.90;29.20;;;;;;;;;;;;;;;;;;
05/01/2024 10:30;0.00;198.00;149.10;13.90;29.20;;;;;;;;;;;;;;;;;;
05/01/2024 10:15;0.00;197.00;146.10;14.10;27.90;;;;;;;;;;;;;;;;;;
05/01/2024 10:00;0.00;198.00;149.10;14.10;27.90;;;;;;;;;;;;;;;;;;
05/01/2024 09:45;0.00;197.00;146.10;14.10;27.90;;;;;;;;;;;;;;;;;;
05/01/2024 09:30;0.00;197.00;146.10;14.10;27.90;;;;;;;;;;;;;;;;;;
05/01/2024 09:15;0.00;197.00;146.10;14.10;26.30;;;;;;;;;;;;;;;;;;
05/01/2024 09:00;0.00;197.00;146.10;14.10;26.30;;;;;;;;;;;;;;;;;;
05/01/2024 08:45;0.00;197.00;146.10;14.10;26.30;;;;;;;;;;;;;;;;;;
05/01/2024 08:30;0.00;197.00;146.10;14.10;26.30;;;;;;;;;;;;;;;;;;
05/01/2024 08:15;0.00;197.00;146.10;13.80;21.30;;;;;;;;;;;;;;;;;;
05/01/2024 08:00;0.00;197.00;146.10;13.80;21.30;;;;;;;;;;;;;;;;;;
05/01/2024 07:45;0.00;197.00;146.10;13.80;21.30;;;;;;;;;;;;;;;;;;
05/01/2024 07:30;0.00;197.00;146.10;13.80;21.30;;;;;;;;;;;;;;;;;;
05/01/2024 07:15;0.00;197.00;146.10;12.80;20.40;;;;;;;;;;;;;;;;;;
05/01/2024 07:00;0.00;197.00;146.10;12.80;20.40;;;;;;;;;;;;;;;;;;
05/01/2024 06:45;0.00;197.00;146.10;12.80;20.40;;;;;;;;;;;;;;;;;;
05/01/2024 06:30;0.00;197.00;146.10;12.80;20.40;;;;;;;;;;;;;;;;;;
05/01/2024 06:15;0.00;197.00;146.10;12.60;20.00;;;;;;;;;;;;;;;;;;
05/01/2024 06:00;0.00;197.00;146.10;12.60;20.00;;;;;;;;;;;;;;;;;;
05/01/2024 05:45;0.00;197.00;146.10;12.60;20.00;;;;;;;;;;;;;;;;;;
05/01/2024 05:30;0.00;197.00;146.10;12.60;20.00;;;;;;;;;;;;;;;;;;
05/01/2024 05:15;0.00;197.00;146.10;12.60;19.80;;;;;;;;;;;;;;;;;;
05/01/2024 05:00;0.00;197.00;146.10;12.60;19.80;;;;;;;;;;;;;;;;;;
05/01/2024 04:45;0.00;197.00;146.10;12.60;19.80;;;;;;;;;;;;;;;;;;
05/01/2024 04:30;0.00;197.00;146.10;12.60;19.80;;;;;;;;;;;;;;;;;;
05/01/2024 04:15;0.00;197.00;146.10;12.60;19.60;;;;;;;;;;;;;;;;;;
05/01/2024 04:00;0.00;197.00;146.10;12.60;19.60;;;;;;;;;;;;;;;;;;
05/01/2024 03:45;0.00;197.00;146.10;12.60;19.60;;;;;;;;;;;;;;;;;;
05/01/2024 03:30;0.00;197.00;146.10;12.60;19.60;;;;;;;;;;;;;;;;;;
05/01/2024 03:15;0.00;197.00;146.10;12.70;19.90;;;;;;;;;;;;;;;;;;
05/01/2024 03:00;0.00;197.00;146.10;12.70;19.90;;;;;;;;;;;;;;;;;;
05/01/2024 02:45;0.00;197.00;146.10;12.70;19.90;;;;;;;;;;;;;;;;;;
05/01/2024 02:30;0.00;197.00;146.10;12.70;19.90;;;;;;;;;;;;;;;;;;
05/01/2024 02:15;0.00;197.00;146.10;12.70;20.60;;;;;;;;;;;;;;;;;;
05/01/2024 02:00;0.00;197.00;146.10;12.70;20.60;;;;;;;;;;;;;;;;;;
05/01/2024 01:45;0.00;197.00;146.10;12.70;20.60;;;;;;;;;;;;;;;;;;
05/01/2024 01:30;0.00;197.00;146.10;12.70;20.60;;;;;;;;;;;;;;;;;;
05/01/2024 01:15;0.00;197.00;146.10;12.70;21.40;;;;;;;;;;;;;;;;;;
05/01/2024 01:00;0.00;197.00;146.10;12.70;21.40;;;;;;;;;;;;;;;;;;
05/01/2024 00:45;0.00;197.00;146.10;12.70;21.40;;;;;;;;;;;;;;;;;;
05/01/2024 00:30;0.00;197.00;146.10;12.70;21.40;;;;;;;;;;;;;;;;;;
05/01/2024 00:15;0.00;197.00;146.10;12.70;22.30;;;;;;;;;;;;;;;;;;
05/01/2024 00:00;0.00;197.00;146.10;12.70;22.30;;;;;;;;;;;;;;;;;;
04/01/2024 23:45;0.00;197.00;146.10;12.70;22.30;;;;;;;;;;;;;;;;;;
04/01/2024 23:30;0.00;197.00;146.10;12.70;22.30;;;;;;;;;;;;;;;;;;
04/01/2024 23:15;0.00;197.00;146.10;12.70;23.10;;;;;;;;;;;;;;;;;;
04/01/2024 23:00;0.00;197.00;146.10;12.70;23.10;;;;;;;;;;;;;;;;;;
04/01/2024 22:45;0.00;197.00;146.10;12.70;23.10;;;;;;;;;;;;;;;;;;
04/01/2024 22:30;0.00;197.00;146.10;12.70;23.10;;;;;;;;;;;;;;;;;;
04/01/2024 22:15;0.00;197.00;146.10;12.70;24.30;;;;;;;;;;;;;;;;;;
04/01/2024 22:00;0.00;197.00;146.10;12.70;24.30;;;;;;;;;;;;;;;;;;
04/01/2024 21:45;0.00;197.00;146.10;12.70;24.30;;;;;;;;;;;;;;;;;;
04/01/2024 21:30;0.00;197.00;146.10;12.70;24.30;;;;;;;;;;;;;;;;;;
04/01/2024 21:15;0.00;197.00;146.10;12.80;25.50;;;;;;;;;;;;;;;;;;
04/01/2024 21:00;0.00;197.00;146.10;12.80;25.50;;;;;;;;;;;;;;;;;;
04/01/2024 20:45;0.00;197.00;146.10;12.80;25.50;;;;;;;;;;;;;;;;;;
04/01/2024 20:30;0.00;197.00;146.10;12.80;25.50;;;;;;;;;;;;;;;;;;
04/01/2024 20:15;0.00;197.00;146.10;13.30;26.70;;;;;;;;;;;;;;;;;;
04/01/2024 20:00;0.00;197.00;146.10;13.30;26.70;;;;;;;;;;;;;;;;;;
04/01/2024 19:45;0.00;197.00;146.10;13.30;26.70;;;;;;;;;;;;;;;;;;
04/01/2024 19:30;0.00;197.00;146.10;13.30;26.70;;;;;;;;;;;;;;;;;;
04/01/2024 19:15;0.00;197.00;146.10;13.50;28.20;;;;;;;;;;;;;;;;;;
04/01/2024 19:00;0.00;197.00;146.10;13.50;28.20;;;;;;;;;;;;;;;;;;
04/01/2024 18:45;0.00;197.00;146.10;13.50;28.20;;;;;;;;;;;;;;;;;;
04/01/2024 18:30;0.00;197.00;146.10;13.50;28.20;;;;;;;;;;;;;;;;;;
04/01/2024 18:15;0.00;197.00;146.10;13.50;29.30;;;;;;;;;;;;;;;;;;
04/01/2024 18:00;0.00;197.00;146.10;13.50;29.30;;;;;;;;;;;;;;;;;;
04/01/2024 17:45;0.00;197.00;146.10;13.50;29.30;;;;;;;;;;;;;;;;;;
04/01/2024 17:30;0.00;197.00;146.10;13.50;29.30;;;;;;;;;;;;;;;;;;
04/01/2024 17:15;0.00;197.00;146.10;13.80;30.30;;;;;;;;;;;;;;;;;;
04/01/2024 17:00;0.00;197.00;146.10;13.80;30.30;;;;;;;;;;;;;;;;;;
04/01/2024 16:45;0.00;198.00;149.10;13.80;30.30;;;;;;;;;;;;;;;;;;
04/01/2024 16:30;0.00;198.00;149.10;13.80;30.30;;;;;;;;;;;;;;;;;;
04/01/2024 16:15;0.00;197.00;146.10;13.60;29.90;;;;;;;;;;;;;;;;;;
04/01/2024 16:00;0.00;197.00;146.10;13.60;29.90;;;;;;;;;;;;;;;;;;
04/01/2024 15:45;0.00;198.00;149.10;13.60;29.90;;;;;;;;;;;;;;;;;;
04/01/2024 15:30;0.00;198.00;149.10;13.60;29.90;;;;;;;;;;;;;;;;;;
04/01/2024 15:15;0.00;197.00;146.10;13.80;29.20;;;;;;;;;;;;;;;;;;
04/01/2024 15:00;0.00;197.00;146.10;13.80;29.20;;;;;;;;;;;;;;;;;;
04/01/2024 14:45;0.00;198.00;149.10;13.80;29.20;;;;;;;;;;;;;;;;;;
04/01/2024 14:30;0.00;198.00;149.10;13.80;29.20;;;;;;;;;;;;;;;;;;
04/01/2024 14:15;0.00;198.00;149.10;13.90;28.60;;;;;;;;;;;;;;;;;;
04/01/2024 14:00;0.00;198.00;149.10;13.90;28.60;;;;;;;;;;;;;;;;;;
04/01/2024 13:45;0.00;197.00;146.10;13.90;28.60;;;;;;;;;;;;;;;;;;
04/01/2024 13:30;0.00;197.00;146.10;13.90;28.60;;;;;;;;;;;;;;;;;;
04/01/2024 13:15;0.00;197.00;146.10;13.80;27.40;;;;;;;;;;;;;;;;;;
04/01/2024 13:00;0.00;197.00;146.10;13.80;27.40;;;;;;;;;;;;;;;;;;
04/01/2024 12:45;0.00;198.00;149.10;13.80;27.40;;;;;;;;;;;;;;;;;;
04/01/2024 12:30;0.00;197.00;146.10;13.80;27.40;;;;;;;;;;;;;;;;;;
04/01/2024 12:15;0.00;197.00;146.10;14.20;27.50;;;;;;;;;;;;;;;;;;
04/01/2024 12:00;0.00;198.00;149.10;14.20;27.50;;;;;;;;;;;;;;;;;;
04/01/2024 11:45;0.00;197.00;146.10;14.20;27.50;;;;;;;;;;;;;;;;;;
04/01/2024 11:30;0.00;197.00;146.10;14.20;27.50;;;;;;;;;;;;;;;;;;
04/01/2024 11:15;0.00;197.00;146.10;14.20;26.40;;;;;;;;;;;;;;;;;;
04/01/2024 11:00;0.00;197.00;146.10;14.20;26.40;;;;;;;;;;;;;;;;;;
04/01/2024 10:45;0.00;197.00;146.10;14.20;26.40;;;;;;;;;;;;;;;;;;
04/01/2024 10:30;0.00;197.00;146.10;14.20;26.40;;;;;;;;;;;;;;;;;;
04/01/2024 10:15;0.00;197.00;146.10;14.00;24.20;;;;;;;;;;;;;;;;;;
04/01/2024 10:00;0.00;197.00;146.10;14.00;24.20;;;;;;;;;;;;;;;;;;
04/01/2024 09:45;0.00;197.00;146.10;14.00;24.20;;;;;;;;;;;;;;;;;;
04/01/2024 09:30;0.00;197.00;146.10;14.00;24.20;;;;;;;;;;;;;;;;;;
04/01/2024 09:15;0.00;197.00;146.10;14.00;22.30;;;;;;;;;;;;;;;;;;
04/01/2024 09:00;0.00;197.00;146.10;14.00;22.30;;;;;;;;;;;;;;;;;;
04/01/2024 08:45;0.00;197.00;146.10;14.00;22.30;;;;;;;;;;;;;;;;;;
04/01/2024 08:30;0.00;197.00;146.10;14.00;22.30;;;;;;;;;;;;;;;;;;
04/01/2024 08:15;0.00;197.00;146.10;13.70;20.90;;;;;;;;;;;;;;;;;;
04/01/2024 08:00;0.00;197.00;146.10;13.70;20.90;;;;;;;;;;;;;;;;;;
04/01/2024 07:45;0.00;197.00;146.10;13.70;20.90;;;;;;;;;;;;;;;;;;
04/01/2024 07:30;0.00;197.00;146.10;13.70;20.90;;;;;;;;;;;;;;;;;;
04/01/2024 07:15;0.00;197.00;146.10;12.80;20.00;;;;;;;;;;;;;;;;;;
04/01/2024 07:00;0.00;197.00;146.10;12.80;20.00;;;;;;;;;;;;;;;;;;
04/01/2024 06:45;0.00;197.00;146.10;12.80;20.00;;;;;;;;;;;;;;;;;;
04/01/2024 06:30;0.00;197.00;146.10;12.80;20.00;;;;;;;;;;;;;;;;;;
04/01/2024 06:15;0.00;197.00;146.10;12.60;19.60;;;;;;;;;;;;;;;;;;
04/01/2024 06:00;0.00;197.00;146.10;12.60;19.60;;;;;;;;;;;;;;;;;;
04/01/2024 05:45;0.00;197.00;146.10;12.60;19.60;;;;;;;;;;;;;;;;;;
04/01/2024 05:30;0.00;197.00;146.10;12.60;19.60;;;;;;;;;;;;;;;;;;
04/01/2024 05:15;0.00;197.00;146.10;12.60;19.40;;;;;;;;;;;;;;;;;;
04/01/2024 05:00;0.00;197.00;146.10;12.60;19.40;;;;;;;;;;;;;;;;;;
04/01/2024 04:45;0.00;197.00;146.10;12.60;19.40;;;;;;;;;;;;;;;;;;
04/01/2024 04:30;0.00;197.00;146.10;12.60;19.40;;;;;;;;;;;;;;;;;;
04/01/2024 04:15;0.00;197.00;146.10;12.60;19.30;;;;;;;;;;;;;;;;;;
04/01/2024 04:00;0.00;197.00;146.10;12.60;19.30;;;;;;;;;;;;;;;;;;
04/01/2024 03:45;0.00;197.00;146.10;12.60;19.30;;;;;;;;;;;;;;;;;;
04/01/2024 03:30;0.00;197.00;146.10;12.60;19.30;;;;;;;;;;;;;;;;;;
04/01/2024 03:15;0.00;197.00;146.10;12.60;19.30;;;;;;;;;;;;;;;;;;
04/01/2024 03:00;0.00;197.00;146.10;12.60;19.30;;;;;;;;;;;;;;;;;;
04/01/2024 02:45;0.00;197.00;146.10;12.60;19.30;;;;;;;;;;;;;;;;;;
04/01/2024 02:30;0.00;197.00;146.10;12.60;19.30;;;;;;;;;;;;;;;;;;
04/01/2024 02:15;0.00;197.00;146.10;12.70;19.70;;;;;;;;;;;;;;;;;;
04/01/2024 02:00;0.00;197.00;146.10;12.70;19.70;;;;;;;;;;;;;;;;;;
04/01/2024 01:45;0.00;197.00;146.10;12.70;19.70;;;;;;;;;;;;;;;;;;
04/01/2024 01:30;0.00;197.00;146.10;12.70;19.70;;;;;;;;;;;;;;;;;;
04/01/2024 01:15;0.00;197.00;146.10;12.70;20.10;;;;;;;;;;;;;;;;;;
04/01/2024 01:00;0.00;197.00;146.10;12.70;20.10;;;;;;;;;;;;;;;;;;
04/01/2024 00:45;0.00;197.00;146.10;12.70;20.10;;;;;;;;;;;;;;;;;;
04/01/2024 00:30;0.00;197.00;146.10;12.70;20.10;;;;;;;;;;;;;;;;;;
04/01/2024 00:15;0.00;197.00;146.10;12.70;20.90;;;;;;;;;;;;;;;;;;
04/01/2024 00:00;0.00;197.00;146.10;12.70;20.90;;;;;;;;;;;;;;;;;;
03/01/2024 23:45;0.00;197.00;146.10;12.70;20.90;;;;;;;;;;;;;;;;;;
03/01/2024 23:30;0.00;197.00;146.10;12.70;20.90;;;;;;;;;;;;;;;;;;
03/01/2024 23:15;0.00;197.00;146.10;12.70;20.90;;;;;;;;;;;;;;;;;;
03/01/2024 23:00;0.00;197.00;146.10;12.70;20.90;;;;;;;;;;;;;;;;;;
03/01/2024 22:45;0.00;197.00;146.10;12.70;20.90;;;;;;;;;;;;;;;;;;
03/01/2024 22:30;0.00;197.00;146.10;12.70;20.90;;;;;;;;;;;;;;;;;;
03/01/2024 22:15;0.00;197.00;146.10;12.70;22.70;;;;;;;;;;;;;;;;;;
03/01/2024 22:00;0.00;197.00;146.10;12.70;22.70;;;;;;;;;;;;;;;;;;
03/01/2024 21:45;0.00;197.00;146.10;12.70;22.70;;;;;;;;;;;;;;;;;;
03/01/2024 21:30;0.00;197.00;146.10;12.70;22.70;;;;;;;;;;;;;;;;;;
03/01/2024 21:15;0.00;197.00;146.10;12.80;24.30;;;;;;;;;;;;;;;;;;
03/01/2024 21:00;0.00;197.00;146.10;12.80;24.30;;;;;;;;;;;;;;;;;;
03/01/2024 20:45;0.00;197.00;146.10;12.80;24.30;;;;;;;;;;;;;;;;;;
03/01/2024 20:30;0.00;197.00;146.10;12.80;24.30;;;;;;;;;;;;;;;;;;
03/01/2024 20:15;0.00;197.00;146.10;13.20;26.40;;;;;;;;;;;;;;;;;;
03/01/2024 20:00;0.00;197.00;146.10;13.20;26.40;;;;;;;;;;;;;;;;;;
03/01/2024 19:45;0.00;197.00;146.10;13.20;26.40;;;;;;;;;;;;;;;;;;
03/01/2024 19:30;0.00;197.00;146.10;13.20;26.40;;;;;;;;;;;;;;;;;;
03/01/2024 19:15;0.00;197.00;146.10;13.50;28.10;;;;;;;;;;;;;;;;;;
03/01/2024 19:00;0.00;197.00;146.10;13.50;28.10;;;;;;;;;;;;;;;;;;
03/01/2024 18:45;0.00;197.00;146.10;13.50;28.10;;;;;;;;;;;;;;;;;;
03/01/2024 18:30;0.00;197.00;146.10;13.50;28.10;;;;;;;;;;;;;;;;;;
03/01/2024 18:15;0.00;197.00;146.10;13.60;28.30;;;;;;;;;;;;;;;;;;
03/01/2024 18:00;0.00;197.00;146.10;13.60;28.30;;;;;;;;;;;;;;;;;;
03/01/2024 17:45;0.00;197.00;146.10;13.60;28.30;;;;;;;;;;;;;;;;;;
03/01/2024 17:30;0.00;197.00;146.10;13.60;28.30;;;;;;;;;;;;;;;;;;
03/01/2024 17:15;0.00;197.00;146.10;13.50;28.80;;;;;;;;;;;;;;;;;;
03/01/2024 17:00;0.00;197.00;146.10;13.50;28.80;;;;;;;;;;;;;;;;;;
03/01/2024 16:45;0.00;197.00;146.10;13.50;28.80;;;;;;;;;;;;;;;;;;
03/01/2024 16:30;0.00;198.00;149.10;13.50;28.80;;;;;;;;;;;;;;;;;;
03/01/2024 16:15;0.00;197.00;146.10;13.60;29.60;;;;;;;;;;;;;;;;;;
03/01/2024 16:00;0.00;197.00;146.10;13.60;29.60;;;;;;;;;;;;;;;;;;
03/01/2024 15:45;0.00;197.00;146.10;13.60;29.60;;;;;;;;;;;;;;;;;;
03/01/2024 15:30;0.00;198.00;149.10;13.60;29.60;;;;;;;;;;;;;;;;;;
